Q54180,https://en.wikipedia.org/wiki/Pomeranian_Voivodeship,20,123,0.985153,"These are further divided into [123] gminas -LRB- communes -RRB- ."
Q55,https://en.wikipedia.org/wiki/Netherlands,12,12,0.489466,"The Netherlands is divided into [twelve] provinces , each under 1 Commissioner of the King -LRB- Commissaris_van de Koning -RRB- , except for Limburg province where the position is named Governor -LRB- Gouverneur -RRB- ."
Q25277,https://en.wikipedia.org/wiki/Hispaniola,2,2,0.332146,"Demographic data from [two] provinces in 1514 shows 1 low birth rate consistent with 1 3.5 % annual population decline ."
Q713750,https://en.wikipedia.org/wiki/West_Germany,11,15,0.505472,"Whilst East Germany was divided into [15] administrative districts -LRB- Bezirke -RRB- , which were merely local branches of the national government , West Germany was divided into states -LRB- L�nder -RRB- with independently elected state parliaments and control of the Bundesrat , the second legislative chamber of the Federal Government ."
Q1200,https://en.wikipedia.org/wiki/Rhineland-Palatinate,36,0,0.0,""
Q721580,https://en.wikipedia.org/wiki/El_Ranco_Province,4,4,0.977604,"As 1 second-level administrative division , the province comprises [four] communes , each with its own governing municipality ."
Q5061,https://en.wikipedia.org/wiki/East_Nusa_Tenggara,22,2,0.176357,"And in some areas , key facilities are absent ; in mid-2014 it was reported that [two] districts -LRB- West Manggarai and East Manggarai -RRB- did have 0 general hospitals ."
Q54160,https://en.wikipedia.org/wiki/Hampden_County%2C_Massachusetts,23,0,0.0,""
Q3553411,https://en.wikipedia.org/wiki/Val_Terbi,3,0,0.0,""
Q61346,https://en.wikipedia.org/wiki/Crittenden_County%2C_Arkansas,11,0,0.0,""
Q29003,https://en.wikipedia.org/wiki/Jiamusi,9,0,0.0,""
Q1376956,https://en.wikipedia.org/wiki/Gwent_%28county%29,5,0,0.0,""
Q700901,https://en.wikipedia.org/wiki/Arrondissement_of_Chartres,11,0,0.0,""
Q1517587,https://en.wikipedia.org/wiki/T%C3%A9miscouata_Regional_County_Municipality,19,19,0.622801,"There are [19] subdivisions within the RCM :"
Q1579076,https://en.wikipedia.org/wiki/Limba%C5%BEi_Municipality,8,1,0.134007,"Limba?i Municipality -LRB- Latvian : Limba?u LatinGreek_novads_9 -RRB- is [1] municipality in Vidzeme , Latvia ."
Q1638295,https://en.wikipedia.org/wiki/Canton_of_Saint-Sever-Calvados,18,18,0.830143,"It consisted of [18] communes , which joined the canton of Vire in 2015 ."
Q555048,https://en.wikipedia.org/wiki/Gliwice_County,8,8,0.946042,"The county is subdivided into [eight] gminas -LRB- two urban , two urban-rural and four rural -RRB- ."
Q484231,https://en.wikipedia.org/wiki/Bennett_County%2C_South_Dakota,2,0,0.0,""
Q2012423,https://en.wikipedia.org/wiki/Silistra_Province,7,7,0.823444,"The Silistra Province contains [7] municipalities -LRB- Bulgarian : singular : o????? , obshtina - plural : o????? , obshtini -RRB- ."
Q212673,https://en.wikipedia.org/wiki/Arrondissement_of_Saint-Germain-en-Laye,16,0,0.0,""
Q947495,https://en.wikipedia.org/wiki/P%C5%82ock_County,15,15,0.946042,"The county is subdivided into [15] gminas -LRB- three urban-rural and 12 rural -RRB- ."
Q702051,https://en.wikipedia.org/wiki/Arrondissement_of_Parthenay,8,0,0.0,""
Q295787,https://en.wikipedia.org/wiki/Dare_County%2C_North_Carolina,12,100,0.101211,"Because it includes much of Pamlico Sound , Dare County is the largest county in North Carolina by total area , although if one were to consider land area only , it drops down to 68th in size among the state 's [100] counties ."
Q503255,https://en.wikipedia.org/wiki/Bispingen,9,0,0.0,""
Q19951027,https://en.wikipedia.org/wiki/F%C3%A8s-Mekn%C3%A8s,9,0,0.0,""
Q490033,https://en.wikipedia.org/wiki/McDonald_County%2C_Missouri,2,2,0.568106,"McDonald County is divided into [two] districts in the Missouri House of Representatives , both of which are held by Republicans ."
Q110212,https://en.wikipedia.org/wiki/Beaverhead_County%2C_Montana,2,0,0.0,""
Q26712,https://en.wikipedia.org/wiki/DeWitt_County%2C_Texas,5,0,0.0,""
Q1042066,https://en.wikipedia.org/wiki/Kako_District%2C_Hy%C5%8Dgo,2,0,0.0,""
Q4165,https://en.wikipedia.org/wiki/Bad_Homburg_vor_der_H%C3%B6he,5,0,0.0,""
Q389777,https://en.wikipedia.org/wiki/Tangier-Tetouan,7,0,0.0,""
Q502222,https://en.wikipedia.org/wiki/Juneau_County%2C_Wisconsin,29,0,0.0,""
Q495479,https://en.wikipedia.org/wiki/Pittsburg_County%2C_Oklahoma,21,0,0.0,""
Q1198286,https://en.wikipedia.org/wiki/Dong%27e_County,10,0,0.0,""
Q497880,https://en.wikipedia.org/wiki/Hampton_County%2C_South_Carolina,9,0,0.0,""
Q35555,https://en.wikipedia.org/wiki/Wallis_and_Futuna,3,3,0.269619,"The Council of the Territory consists of [three] kings -LRB- LatinGreek_monarchs_1 of the three pre-colonial kingdoms -RRB- and three members appointed by the high administrator on the advice of the Territorial Assembly ."
Q492437,https://en.wikipedia.org/wiki/Bouches_du_Weser,4,0,0.0,""
Q1361953,https://en.wikipedia.org/wiki/Panshi,18,0,0.0,""
Q2218428,https://en.wikipedia.org/wiki/Vashkinsky_District,3,4,0.167101,"????? ? 371-?? ?? [4] ???? 1999 ? ."
Q1338337,https://en.wikipedia.org/wiki/Qidong_County%2C_Hunan,24,0,0.0,""
