Q9696,https://en.wikipedia.org/wiki/John_F._Kennedy,4,1,0.611712,"Relations between the United States and Iraq became strained following the overthrow of the Iraqi LatinGreek_monarchy_1 on July 14 , 1958 , which resulted in the declaration of [1] republican government led by Brigadier Abd_al-Karim_Qasim ."
Q295093,https://en.wikipedia.org/wiki/Claude_Lelouch,7,7,0.714613,"He is the father of [7] children ."
Q105487,https://en.wikipedia.org/wiki/Maurice_Jarre,3,4,0.473687,"He also won [four] Golden Globes , two BAFTA Awards , and 1 Grammy Award ."
Q7742,https://en.wikipedia.org/wiki/Louis_XIV_of_France,19,6,0.689977,"Among the better documented are Louise de La_Valli�re -LRB- with whom he had [6] children ; 1661 -- 67 -RRB- , Bonne de Pons d'Heudicourt -LRB- 1665 -RRB- , Catherine_Charlotte de Gramont -LRB- 1665 -RRB- , Fran�oise-Ath�na�s , Marquise de Montespan -LRB- with whom he had 7 children ; 1667 -- 80 -RRB- , Anne de Rohan-Chabot -LRB- 1669 -- 75 -RRB- , Claude de Vin des ?illets -LRB- 1 child born in 1676 -RRB- , Isabelle de Ludres -LRB- 1675 -- 78 -RRB- , and Marie_Ang�lique de Scorailles -LRB- 1679 -- 81 -RRB- , who died at age 19 in childbirth ."
Q312325,https://en.wikipedia.org/wiki/Ferdinand_I_of_the_Two_Sicilies,17,1,0.150269,"By [1] secret treaty he had bound himself not to advance further in 1 constitutional direction than Austria should at any time approve ; but , though on the whole he acted in accordance with Metternich 's policy of preserving the status quo , and maintained with but slight change Murat 's laws and administrative system , he took advantage of the situation to abolish the Sicilian constitution , in violation of his oath , and to proclaim the union of the two states into the kingdom of the Two Sicilies -LRB- 12 December 1816 -RRB- ."
Q3736361,https://en.wikipedia.org/wiki/Ezio_Carabella,1,0,0.0,""
Q35041,https://en.wikipedia.org/wiki/William_McKinley,2,1,0.475362,"From the beginning , McKinley 's preparations had the participation of Hanna , whose biographer William_T._Horner noted , `` what is certainly true is that in 1888 the two men began to develop [1] close working relationship that helped put McKinley in the White House . ''"
Q61046,https://en.wikipedia.org/wiki/Richard_Courant,4,4,0.832599,"Richard and Nerina had [four] children : Ernest , 1 particle physicist and innovator in particle accelerators ; Gertrude -LRB- 1922-2014 -RRB- , 1 PhD biologist and wife of the mathematician J�rgen_Moser -LRB- 1928 -- 1999 -RRB- ; Hans , 1 physicist who participated in the Manhattan Project ; and Leonore -LRB- known as `` Lori , '' 1928-2015 -RRB- , 1 professional violist and wife of the mathematician Jerome_Berkowitz -LRB- 1928 -- 1998 -RRB- ."
Q535127,https://en.wikipedia.org/wiki/Pierre_Jolivet,1,0,0.0,""
Q569505,https://en.wikipedia.org/wiki/R._B._Kitaj,3,1,0.476775,"After living together for 12 years , he married Sandra_Fisher in December 1983 ; they had [one] son , Max ."
Q7419,https://en.wikipedia.org/wiki/Emperor%20Yang%20of%20Sui,0,1,0.452679,", daughter of Wang_Yu -LRB- ?? -RRB- and Princess Tong ` 1 -LRB- ???? -RRB- , full-sister of Li_Yuan , thus [1] niece of Li_Yuan"
Q237761,https://en.wikipedia.org/wiki/Landgravine_Elisabeth_Amalie_of_Hesse-Darmstadt,11,0,0.0,""
Q9889,https://en.wikipedia.org/wiki/Emperor_Xizong_of_Tang,4,2,0.272159,"In late 876 , the chancellor Wang_Duo tried to end Wang_Xianzhi 's rebellion by promising to make him 1 army officer -- 1 offer that Wang_Xianzhi was initially entice by -- but after Huang opposed the proposal , the war continued , with Wang_Xianzhi and Huang dividing their armies into [two] separate bands ."
Q72141,https://en.wikipedia.org/wiki/Friedrich_Delitzsch,1,0,0.0,""
Q133040,https://en.wikipedia.org/wiki/Alberto_Fujimori,4,4,0.782101,"They had [four] children , including 1 daughter , Keiko , who followed her father into politics ."
Q1386330,https://en.wikipedia.org/wiki/Ramesh_Sippy,2,1,0.442453,"His string of hits with Amitabh_Bachchan made him one of the golden directors who had [1] special working relationship with the actor -LRB- Yash Chopra , Prakash_Mehra , Manmohan_Desai , and Hrishikesh_Mukherjee being the other four -RRB- ."
Q49492,https://en.wikipedia.org/wiki/Michael_Chekhov,1,0,0.0,""
Q152503,https://en.wikipedia.org/wiki/Mikhail_Khodorkovsky,4,1,0.484267,"They had [1] daughter and 2 sons ."
Q202537,https://en.wikipedia.org/wiki/Arkady_Gaidar,1,4,0.408605,"Arkady was the first of the couple 's [four] children ; his three sisters were Natalya , Olga and Yekaterina ."
Q42891,https://en.wikipedia.org/wiki/Krishna,1,7,0.655466,"Devaki was married to Vasudeva and had already given birth to [7] children ."
Q230045,https://en.wikipedia.org/wiki/Tiffani_Thiessen,2,2,0.855164,"She married actor Brady_Smith on July 9 , 2005 , and they have [two] children : daughter Harper -LRB- born 2010 -RRB- and son Holt -LRB- born 2015 -RRB- ."
Q60610,https://en.wikipedia.org/wiki/Prince_Adalbert_of_Bavaria_(1828–1875),5,5,0.855156,"They had [five] children :"
Q71633,https://en.wikipedia.org/wiki/Hanna_Neumann,5,5,0.845886,"Four of her [five] children became mathematicians including Peter_M._Neumann ."
Q435755,https://en.wikipedia.org/wiki/Tudor_Arghezi,3,5,0.185627,"In 1904 , he and Vasile_Demetrius published their own magazine , Linia_Dreapt? , which ceased to exist after only [five] issues ."
Q1392368,https://en.wikipedia.org/wiki/Ferdynand%20Ruszczyc,0,0,0.0,""
Q3806921,https://en.wikipedia.org/wiki/Jan_Philip_van_Thielen,9,9,0.906235,"Van_Thielen and his wife had [9] children ."
Q455766,https://en.wikipedia.org/wiki/Johann_Rudolf_Zumsteeg,7,7,0.757252,"In 1783 , Zumsteeg married Luise_Andreae with whom he had [seven] children ."
Q469701,https://en.wikipedia.org/wiki/Livia,2,3,0.859572,"Drusus was 1 trusted general and married Augustus 's favourite niece , Antonia_Minor , and had [three] children : the popular general Germanicus , Livilla , and the future emperor Claudius ."
Q237358,https://en.wikipedia.org/wiki/Infanta_Maria_Theresa_of_Portugal,2,2,0.175847,"Despite providing him with [two] daughters Archduchess Maria_Annunziata of Austria -LRB- 1876 -- 1961 -RRB- and Archduchess Elisabeth_Amalie of Austria -LRB- 1878 -- 1960 -RRB- , the marriage was 1 unhappy one due to her husband 's bullying and tormenting of her ."
Q10501,https://en.wikipedia.org/wiki/Nigel_Mansell,3,2,0.687054,"1 serious qualifying accident at Suzuka in Japan for the penultimate race of the season severely injured Mansell 's back -LRB- 1 spinal concussion -RRB- , and as 1 result of Mansell 's absence from the remaining two races , Piquet became champion for the third time even though he failed to score any points in these [two] remaining races ."
Q62317,https://en.wikipedia.org/wiki/Gottfried_Kirch,2,3,0.155225,"He introduced [three] new constellations , the ? Globus cruciger ? -LRB- ? Reichsapfel '' -RRB- , the ? Electoral Sword ? -LRB- ? Kurf�rstliches Schwert ? -RRB- and the Sceptre of Brandenburg , which however were not recognized and adopted by the International Astronomical Union -LRB- IAU -RRB- ."
Q7183431,https://en.wikipedia.org/wiki/Philip_Dawe,6,6,0.782104,"He was married to Jane and they had [6] children , 3 of whom also became artists : George_Dawe , Henry_Edward_Dawe and James_Philip_Dawe ."
Q235250,https://en.wikipedia.org/wiki/Æthelflæd,1,1,0.554496,"In 904 Bishop Werferth granted [1] lease of land in the city to �thelred and �thelfl�d , to be held for the duration of their lives and that of their daughter �lfwynn ."
Q517791,https://en.wikipedia.org/wiki/Margaret_Roper,5,5,0.855156,"They had [five] children : Elizabeth -LRB- 1523 -- 60 -RRB- , Margaret -LRB- 1526 -- 88 -RRB- , Thomas -LRB- 1533 -- 98 -RRB- , Mary -LRB- d. 1572 -RRB- , and Anthony -LRB- 1544 -- 1597 -RRB- ."
Q564282,https://en.wikipedia.org/wiki/King_Huiwen_of_Qin,11,6,0.245622,"The strategist Su_Qin , 1 student of Guiguzi , managed to persuade the other [six] major states to form 1 alliance to deal with Qin ."
Q3194080,https://en.wikipedia.org/wiki/Kathleen_Lockhart,1,0,0.0,""
Q85145,https://en.wikipedia.org/wiki/Rudolph_Schildkraut,1,0,0.0,""
Q115643,https://en.wikipedia.org/wiki/Émil_Goeldi,1,2,0.292343,"Against the destruction of white herons and red ibises on the lower Amazon , especially on the Island of Maraj� -LRB- [2] ed . -RRB-"
Q259703,https://en.wikipedia.org/wiki/Amy_Yasbeck,1,2,0.251291,"She has guest starred in various television shows and co-starred in films such as House II : The Second Story , Pretty Woman , Problem Child , Problem Child [2] , The Mask , Robin_Hood : Men in Tights and Dracula : Dead and Loving It ."
Q438195,https://en.wikipedia.org/wiki/Emil_Viklický,1,60,0.162671,"Emil_Viklicky [60] -LRB- Multisonic 2009 -RRB-"
Q527146,https://en.wikipedia.org/wiki/Margaret_Forster,3,3,0.811313,"The couple had [three] children , 1 son and two daughters ; Caitlin_Davies is 1 author and journalist ."
Q647445,https://en.wikipedia.org/wiki/Hugues_Panassié,1,0,0.0,""
Q4718348,https://en.wikipedia.org/wiki/Alexander_Bening,2,2,0.558058,"Bening had [two] sons : Simon_Bening , who was trained in his father 's craft , and Paul_Bening , whose profession is unknown ."
Q1729384,https://en.wikipedia.org/wiki/K._Asif,6,0,0.0,""
Q1872168,https://en.wikipedia.org/wiki/Louise_Juliane_of_Erbach,6,6,0.802502,"From her marriage to Ernest , Count of Sayn-Wittgenstein-Sayn -LRB- 26 August 1594 -- 22 May 1632 -RRB- , she had [six] children :"
Q2058876,https://en.wikipedia.org/wiki/Yuya_Uchida_(entertainer),1,3,0.531485,"Yuya is the grandfather to [three] children by his daughter ."
Q2246813,https://en.wikipedia.org/wiki/Princess_Elisabeth_of_Luxembourg_(1901–1950),2,5,0.7821,"They have [five] children , sixteen grandchildren and three great-grandchildren"
Q285549,https://en.wikipedia.org/wiki/Bianca_Jagger,1,3,0.311628,"They divorced when Bianca was ten and she stayed with her mother , who had to take care of [three] children on 1 small income ."
Q1147417,https://en.wikipedia.org/wiki/Simonetta_Stefanelli,3,3,0.688499,"They had [three] children together , including actress Violante_Placido , and they divorced in 1994 ."
Q1442192,https://en.wikipedia.org/wiki/Paquirri,3,2,0.356586,"He was first married to Carmen_Ord��ez , with whom he had [two] sons , Cayetano_Rivera_Ord��ez and Francisco_Rivera_Ord��ez ."
Q7492,https://en.wikipedia.org/wiki/Emperor_Xiaozong_of_Song,5,0,0.0,""
Q503850,https://en.wikipedia.org/wiki/Kamal_Jumblatt,1,0,0.0,""
Q7183734,https://en.wikipedia.org/wiki/Philip_Hinchcliffe,1,3,0.228709,"While the BBC publicly defended the programme , after [three] seasons Hinchcliffe was moved onto the adult police thriller series Target in 1977 , and his replacement Graham_Williams , who had created Target , was specifically instructed to lighten the tone of the storylines and reduce violence ."
Q469830,https://en.wikipedia.org/wiki/Gertrude_of_Sulzbach,2,2,0.574391,"De Fundatoribus Monasterii Diessenses contains 1 rather confused genealogy concerning her [two] most prominent daughters ."
Q67413,https://en.wikipedia.org/wiki/Eduard_Joseph_d'Alton,1,0,0.0,""
Q463940,https://en.wikipedia.org/wiki/Nakayama_Yoshiko,1,0,0.0,""
Q1738852,https://en.wikipedia.org/wiki/Kenneth_Cope,3,3,0.836845,"They have [three] children ."
Q2230153,https://en.wikipedia.org/wiki/Princess_Catherine_of_Württemberg,1,1,0.476782,"As the marriage seemingly predicted , they had [one] son , who would eventually succeed her childless brother Charles as King of W�rttemberg :"
Q3144895,https://en.wikipedia.org/wiki/Hélène_van_Zuylen,2,2,0.565629,"They had [two] sons ."
Q86085,https://en.wikipedia.org/wiki/Adolf%20Lorenz,0,0,0.0,""
Q392653,https://en.wikipedia.org/wiki/Isaac_Komnenos_(son_of_Alexios_I),4,1,0.190431,"Isaac_Komnenos was married to Irene , who may have been either 1 daughter of Volodar of Peremyshl or Kata , [1] daughter of David IV of Georgia ."
Q1380645,https://en.wikipedia.org/wiki/Pyotr_Andreyevich_Tolstoy,2,2,0.347921,"His wife was Solomonic Timofeevna_Dubrovskaya born 1660 and died 1722 ; he had [two] sons with her , Ivan -LRB- born 1685 -RRB- and Peter -LRB- born 1680 -RRB- ."
Q3508117,https://en.wikipedia.org/wiki/Dana_Medřická,1,0,0.0,""
Q263949,https://en.wikipedia.org/wiki/Natalie_of_Serbia,2,2,0.376463,"She had [two] sons with him , the future king Alexander , born 1876 , whose godfather was Tsar_Alexander_II of Russia , and his younger brother Sergei_-LRB-_Sergej_-RRB- , who died just 1 few days after his birth in 1878 ."
