Q1339,Johann_Sebastian_Bach,20
Q882,Charlie_Chaplin,11
Q1744,Madonna_(entertainer),4
Q45909,John_Cale,1
Q104109,Mary_Pickford,2
Q76,Barack_Obama,2
Q170068,Akseli_Gallen-Kallela,3
Q7317,Giuseppe_Verdi,2
Q34424,Shakira,2
Q892,J._R._R._Tolkien,4
Q1124,Bill_Clinton,1
Q104081,Mickey_Rooney,9
Q180338,Christopher_Lee,1
Q5608,Eminem,1
Q5105,Celine_Dion,3
Q207,George_W._Bush,2
Q36949,Robert_De_Niro,6
Q191748,Lucas_Cranach_the_Elder,5
Q6096,Snoop_Dogg,3
Q62766,Jay_Z,1
Q8877,Steven_Spielberg,6
Q41076,Mariah_Carey,2
Q36153,Beyoncé,1
Q6060,50_Cent,2
Q310867,Sanjay_Dutt,3
Q55796,Peter_Ustinov,4
Q15935,Kanye_West,2
Q40715,Jennifer_Lopez,2
Q23,George_Washington,0
Q373046,Krisztián_Sárneczky,1
Q9696,John_F._Kennedy,4
Q13909,Angelina_Jolie,6
Q295093,Claude_Lelouch,5
Q79025,Walter_Scott,5
Q23505,George_H._W._Bush,6
Q42455,Björk,2
Q104061,Steve_Buscemi,1
Q298025,Joss_Whedon,2
Q91,Abraham_Lincoln,1
Q9535,Shah_Rukh_Khan,3
Q106365,Isabelle_Huppert,3
Q91,Abraham_Lincoln,4
Q128121,Mick_Jagger,8
Q2071,David_Lynch,4
Q11812,Thomas_Jefferson,6
Q11975,Britney_Spears,2
Q8007,Franklin_D._Roosevelt,6
Q9916,Dwight_D._Eisenhower,2
Q94081,Bob_Hope,4
Q233748,Akshay_Kumar,2
Q132952,Adam_Sandler,2
Q33866,Theodore_Roosevelt,6
Q273055,R._Kelly,3
Q16390,Humphrey_Bogart,2
Q12382,Shigeru_Miyamoto,2
Q42869,Nicolas_Cage,2
Q2685,Arnold_Schwarzenegger,5
Q223992,Wes_Craven,2
Q34851,Elizabeth_Taylor,4
Q41594,Christina_Aguilera,2
Q37175,Johnny_Depp,2
Q36105,Charles_Bronson,7
Q9588,Richard_Nixon,2
Q45682,Jean_Sibelius,6
Q47100,Ben_Stiller,2
Q179497,Oliver_Stone,3
Q1401,Petrarch,9
Q23685,Jimmy_Carter,4
Q266670,Megumi_Hayashibara,1
Q2492,Konrad_Adenauer,8
Q6294,Hillary_Clinton,1
Q78454,William_the_Silent,16
Q78454,William_the_Silent,13
Q215072,John_Goodman,1
Q35332,Brad_Pitt,6
Q437254,Josiane_Balasko,2
Q4496,Mitt_Romney,5
Q214227,T.I.,6
Q166646,Ramsay_MacDonald,6
Q208681,Kris_Kristofferson,8
Q53011,Dario_Argento,2
Q37459,Nicole_Kidman,4
Q294583,Sam_Shepard,3
Q42229,Mel_Gibson,9
Q9640,Lyndon_B._Johnson,2
Q131814,Tina_Turner,2
Q104067,Eli_Wallach,3
Q125121,Aretha_Franklin,4
Q483118,Ben_Affleck,3
Q3521977,Nassar,3
Q80938,John_Travolta,3
Q503717,Herman_van_Veen,4
Q133151,Ozzy_Osbourne,5
Q58444,Liam_Neeson,2
Q56008,Tim_Burton,2
Q36268,Brigitte_Bardot,1
Q11930,Kevin_Costner,7
Q95002,William_Holden,3
Q642876,J._Carrol_Naish,1
Q43994,Matt_Groening,3
Q81520,Pierce_Brosnan,5
Q434291,Rade_Šerbedžija,6
Q41548,Antonio_Banderas,1
Q43432,Justin_Timberlake,1
Q34296,Woodrow_Wilson,3
Q121507,Alicia_Keys,2
Q676094,Drew_Barrymore,2
Q150943,Gene_Hackman,3
Q202735,Billy_Bob_Thornton,4
Q2514,Willy_Brandt,4
Q128799,Ricky_Martin,2
Q209471,Telly_Savalas,6
Q483907,Jack_Black,2
Q745414,George_Sherman,4
Q108510,James_Garner,2
Q345212,Dean_Stockwell,2
Q29250,Bill_Murray,6
Q9557,Aamir_Khan,3
Q80405,Julianne_Moore,2
Q165518,Ewan_McGregor,4
Q168724,Emma_Thompson,2
Q19673,Al_Gore,4
Q2673,Chuck_Norris,5
Q11256,Fidel_Castro,8
Q93227,Nikolai_Rimsky-Korsakov,12
Q43874,Eddie_Murphy,9
Q37079,Tom_Cruise,3
Q171905,Jamie_Foxx,2
Q223117,Stanley_Tucci,4
Q297816,Sammy_Davis_Jr.,4
Q190631,Bette_Midler,1
Q193048,Laurence_Fishburne,3
Q167573,Mikhail_Kalashnikov,4
Q76895,Lee_Marvin,4
Q924567,Curly_Howard,2
Q7906210,V._Ravichandran,3
Q383420,Roger_Vadim,4
Q103939,Charlie_Sheen,5
Q158745,Juhi_Chawla,2
Q208590,Kristin_Scott_Thomas,3
Q170587,Tommy_Lee_Jones,2
Q229990,Agnès_Varda,2
Q37134,Frederick_William_III_of_Prussia,10
Q313588,Oliver_Reed,2
Q965379,Robert_Morley,3
