Q3403561,John_Thomas_(photographer),1
Q5598,Rembrandt,2
Q1339,Johann_Sebastian_Bach,20
Q72792,Hal_Roach,1
Q22670,Friedrich_Schiller,2
Q5593,Pablo_Picasso,4
Q150747,Wilhelmina_of_the_Netherlands,1
Q254,Wolfgang_Amadeus_Mozart,2
Q318611,Nikolai_Chernykh,2
Q8704,Walt_Disney,1
Q2720141,Ilaiyaraaja,3
Q296,Claude_Monet,2
Q2735277,Prem_Nazir,1
Q134741,Camille_Pissarro,6
Q23848,Ennio_Morricone,1
Q57304,Prince_Bernhard_of_Lippe-Biesterfeld,6
Q882,Charlie_Chaplin,8
Q35064,Agatha_Christie,1
Q692,William_Shakespeare,3
Q1395425,Sivaji_Ganesan,2
Q39931,Pierre-Auguste_Renoir,4
Q5879,Johann_Wolfgang_von_Goethe,1
Q29574,Beatrix_of_the_Netherlands,3
Q392,Bob_Dylan,2
Q1744,Madonna_(entertainer),4
Q379604,Mithun_Chakraborty,4
Q45909,John_Cale,1
Q167654,Frans_Hals,6
Q2831,Michael_Jackson,3
Q9711,Honoré_de_Balzac,1
Q2721855,Mammootty,1
Q47551,Titian,3
Q39829,Stephen_King,3
Q740657,Leslie_Stephen,1
Q5383,David_Bowie,2
Q301,El_Greco,1
Q35548,Paul_Cézanne,1
Q2050534,Mohanlal,1
Q37217,Fyodor_Tyutchev,5
Q164294,Saint_Anne,2
Q1361838,Francis_Ford_(actor),1
Q5589,Henri_Matisse,1
Q1384661,Jesse_L._Lasky,2
Q76,Barack_Obama,2
Q1344801,Harry_Carey_(actor),1
Q379157,Dharmendra,4
Q57664,Emma_of_Waldeck_and_Pyrmont,1
Q9554,Martin_Luther,6
Q127330,Frank_Zappa,4
Q128790,Georges_Simenon,2
Q152384,Joan_Miró,1
Q303,Elvis_Presley,1
Q33977,Jules_Verne,1
Q104340,Harold_Lloyd,2
Q7200,Alexander_Pushkin,4
Q53004,Vittorio_De_Sica,2
Q170068,Akseli_Gallen-Kallela,2
Q37693,Paul_Gauguin,3
Q40531,John_Wayne,3
Q42775,Johnny_Cash,7
Q2599,Paul_McCartney,5
Q79822,Adam_Mickiewicz,2
Q1511,Richard_Wagner,3
Q35610,Arthur_Conan_Doyle,3
Q263623,Princess_Irene_of_the_Netherlands,4
Q9960,Ronald_Reagan,4
Q7243,Leo_Tolstoy,6
Q40912,Frank_Sinatra,3
Q72267,Cecil_B._DeMille,2
Q1042465,Carlo_Rustichelli,2
Q1203,John_Lennon,2
Q106508,Gérard_Depardieu,2
Q24829,Orson_Welles,2
Q34424,Shakira,1
Q255577,Bebe_Daniels,1
Q381477,Kamal_Haasan,2
Q2643,George_Harrison,1
Q154946,Juliana_of_the_Netherlands,4
Q25089,Woody_Allen,4
Q535,Victor_Hugo,4
Q892,J._R._R._Tolkien,2
Q718512,Richard_Garnett_(writer),1
Q347635,Michel_Galabru,2
Q484779,Luc_Besson,5
Q235077,Jerry_Goldsmith,1
Q7486,Emperor_Huizong_of_Song,69
Q1067,Dante_Alighieri,3
Q36970,Jackie_Chan,1
Q1124,Bill_Clinton,1
Q9570,Amitabh_Bachchan,2
Q41402,Gilbert_Stuart,1
Q43203,Clint_Eastwood,5
Q104081,Mickey_Rooney,3
Q472520,Hal_B._Wallis,1
Q1749423,Maurice_Costello,2
Q7546,Ingmar_Bergman,8
Q216748,Richard_Thorpe,1
Q367032,Alfred_Newman_(composer),3
Q53052,Steno_(director),1
Q55375,Claude_Chabrol,2
Q5105,Celine_Dion,1
Q192214,René_Goscinny,1
Q296796,Dino_De_Laurentiis,2
Q5686,Charles_Dickens,11
Q120993,Amedeo_Modigliani,1
Q599249,Bernard_Blier,1
Q207,George_W._Bush,2
Q8873,Satyajit_Ray,1
Q36949,Robert_De_Niro,2
Q42511,H._G._Wells,2
Q366212,Frederic_Edwin_Church,1
Q2737,Louis_de_Funès,1
Q93284,Marc_Chagall,2
Q40640,Ray_Bradbury,1
Q984634,Rajkumar_(actor),3
Q55468,Ugo_Tognazzi,4
Q335022,David_Teniers_the_Younger,1
Q83155,Jacques-Louis_David,4
Q5203101,D'Arcy_Power,1
Q1698,Serge_Gainsbourg,2
Q7374,Alfred_Hitchcock,1
Q192069,Enid_Blyton,1
Q111436,Elmer_Bernstein,2
Q216406,Edward_Burne-Jones,1
Q9701,Emperor_Taizong_of_Tang,35
Q252357,Charles-François_Daubigny,1
Q315819,Claude_Joseph_Vernet,1
Q1668864,Jean-Pierre_Mocky,2
Q1686232,Jeetendra,2
Q41309,Franz_Liszt,3
Q55469,Marcello_Mastroianni,1
Q102711,Dennis_Hopper,2
Q320115,Dev_Anand,1
Q191748,Lucas_Cranach_the_Elder,2
Q268821,Princess_Margriet_of_the_Netherlands,4
Q364342,Darryl_F._Zanuck,1
Q9061,Karl_Marx,4
Q312878,John_Carradine,4
Q332632,Eduardo_De_Filippo,1
Q129092,Fernandel,1
Q189729,Philip_Glass,1
Q36661,Henrik_Ibsen,2
Q62766,Jay_Z,1
Q8877,Steven_Spielberg,1
Q517,Napoleon,5
Q312656,Lon_Chaney,1
Q937,Albert_Einstein,3
Q34201,Zeus,54
Q51575,John_Huston,3
Q154770,Arnold_Schoenberg,5
Q1225,Bruce_Springsteen,1
Q76364,Hans_Zimmer,1
Q7351,Robert_Schumann,2
Q34743,Rudyard_Kipling,2
Q36153,Beyoncé,1
Q72984,Bing_Crosby,7
Q106418,Catherine_Deneuve,2
Q56094,Francis_Ford_Coppola,3
Q180932,François_Boucher,2
Q309945,Peyo,1
Q7833,Boris_Vian,2
Q9682,Elizabeth_II,4
Q189758,Marvin_Gaye,1
Q991,Fyodor_Dostoyevsky,1
Q1035,Charles_Darwin,8
Q1541,Cicero,2
Q80135,Dmitri_Shostakovich,1
Q131285,John_Williams,1
Q17790,Kangxi_Emperor,44
Q154952,Willem-Alexander_of_the_Netherlands,3
Q469945,Naseeruddin_Shah,3
Q612167,Anu_Malik,1
Q9746,Emperor_Xuanzong_of_Tang,54
Q3530125,Suresh_Gopi,1
Q55419,Klaus_Kinski,3
Q180861,Roger_Waters,1
Q785011,Gemini_Ganesan,2
Q9440,Paolo_Veronese,2
Q35500,Aphrodite,17
Q55452,Vittorio_Gassman,1
Q60068,Rajinikanth,2
Q61074,Carl_Laemmle,1
Q55796,Peter_Ustinov,4
Q313281,Michel_Legrand,1
Q23,George_Washington,2
Q299419,Carlo_Ponti,3
Q461464,Eugène_Carrière,1
Q9319,Tintoretto,2
Q83484,Anthony_Quinn,3
Q3522919,Jayaram,1
Q107130,Rajesh_Khanna,2
Q311219,Sammo_Hung,4
Q7489,Emperor_Gaozong_of_Song,3
Q160538,Gian_Lorenzo_Bernini,1
Q560178,Jackie_Shroff,1
Q38222,George_Lucas,2
Q186202,Giovanni_Battista_Tiepolo,2
Q1523434,Maurice_Tourneur,1
Q1001,Mahatma_Gandhi,4
Q78874,Richard_Oswald,1
Q183713,Théophile_Gautier,3
Q9696,John_F._Kennedy,3
Q72579,Samuel_Goldwyn,1
Q106204,Jean-Louis_Trintignant,2
Q1043,Carl_Linnaeus,2
Q8016,Winston_Churchill,5
Q30875,Oscar_Wilde,2
Q103784,Donald_Sutherland,3
Q111074,John_Barry_(composer),1
Q34969,Benjamin_Franklin,3
Q13909,Angelina_Jolie,6
Q316016,John_Singleton_Copley,1
Q7245,Mark_Twain,3
Q9761,Emperor_Xianzong_of_Tang,38
Q23842,Jean_Gabin,1
Q33978,Robert_Delaunay,1
Q40026,Sylvester_Stallone,5
Q55456,Nino_Manfredi,2
Q295093,Claude_Lelouch,2
Q379171,Shashi_Kapoor,3
Q25161,Roald_Dahl,3
Q23505,George_H._W._Bush,5
Q219640,Vincent_Price,2
Q312053,Rick_Wakeman,3
Q313243,Chiranjeevi,1
Q318769,Francesco_Guardi,1
Q440369,Maurice_Denis,1
Q4700,Claude_Debussy,1
Q9021,Max_Planck,1
Q93957,Gary_Cooper,1
Q104027,Kirk_Douglas,4
Q5102063,Pieter-Frans_De_Noter,1
Q868,Aristotle,1
Q8006,Akira_Kurosawa,1
Q19133,Qianlong_Emperor,28
Q105487,Maurice_Jarre,2
Q449172,Johan_Halvorsen,1
Q556116,Ciccio_Ingrassia,1
Q786545,Thomas_Sully,1
Q311716,Franco_Nero,1
Q313956,Anil_Kapoor,3
Q349690,Mel_Blanc,1
Q9749,Emperor_Suzong_of_Tang,21
Q38337,Alexandre_Dumas,2
Q38757,Bertolt_Brecht,3
Q50713,Jean_Renoir,1
Q364681,Marino_Girolami,2
Q1992008,Govinda_(actor),1
Q41585,David_Hilbert,1
Q46248,Terry_Pratchett,1
Q71206,Bette_Davis,1
Q106529,Alain_Delon,3
Q81447,Aldous_Huxley,1
Q7488,Emperor_Qinzong,4
Q41688,Hendrik_Lorentz,1
Q55210,Abbas_Kiarostami,1
Q151679,Roy_Lichtenstein,2
Q164735,Johan_Christian_Dahl,1
Q187310,Carl_Larsson,7
Q320056,Yrjö_Väisälä,1
Q707336,Wong_Jing,1
Q4636,Barbra_Streisand,1
Q363823,Christoffer_Wilhelm_Eckersberg,1
Q41370,David,10
Q91,Abraham_Lincoln,4
Q9535,Shah_Rukh_Khan,3
Q106365,Isabelle_Huppert,1
Q91,Abraham_Lincoln,4
Q258820,Rishi_Kapoor,2
Q314914,Donald_Pleasence,1
Q7742,Louis_XIV_of_France,16
Q12003,Cher,2
Q83338,Robin_Williams,1
Q106443,Annie_Girardot,1
Q134456,Yukio_Mishima,2
Q159862,Elizabeth_of_Hungary,3
Q289068,Bernadette_Lafont,2
Q633767,W._P._Kellino,1
Q1785,Charles_Aznavour,3
Q5679,Lord_Byron,3
Q110294,Jan_Pieterszoon_Sweelinck,1
Q203215,Max_von_Sydow,1
Q504,Émile_Zola,2
Q9215,Sigmund_Freud,2
Q55438,Mario_Bava,1
Q128121,Mick_Jagger,3
Q2071,David_Lynch,1
Q230636,Geraldine_Chaplin,1
Q317839,Yongzheng_Emperor,11
Q714,Stevie_Wonder,1
Q4612,Marlene_Dietrich,1
Q7314,Igor_Stravinsky,1
Q11812,Thomas_Jefferson,4
Q166318,Ruggero_Mastroianni,1
Q1276,Leonard_Cohen,2
Q55170,Victor_Sjöström,1
Q106555,Jean_Rochefort,1
Q315996,Jan_van_Goyen,1
Q2646553,N._T._Rama_Rao,3
Q2263,Tom_Hanks,4
Q26372,Takeshi_Kitano,1
Q36591,Vladimir_Nabokov,1
Q40475,Joan_Crawford,1
Q191132,Harvey_Keitel,1
Q663553,Daniel_Gélin,2
Q945890,Pierre_Brasseur,1
Q2680,Bruce_Willis,3
Q16472,Robert_Mitchum,1
Q50764,Éric_Rohmer,1
Q56093,Blake_Edwards,1
