Q69178,Luise%20Rinser,1
Q69198,Anton%20Ackermann,1
Q69236,Theo%20Lingen,1
Q69242,John%20V%2C%20Duke%20of%20Saxe-Lauenburg,1
Q69249,Albert%20V%2C%20Duke%20of%20Saxe-Coburg,1
Q69255,Frederick%20Augustus%2C%20Prince%20of%20Anhalt-Zerbst,1
Q69270,Klaus%20Bonhoeffer,1
Q69314,Loki%20Schmidt,1
Q69319,John%20Kasich,2
Q65607,Beatrice%20of%20Bavaria,1
Q65619,Brigitte%20Hamann,1
Q65633,Wiprecht%20of%20Groitzsch,1
Q65639,Anton-G%C3%BCnther%2C%20Duke%20of%20Oldenburg,1
Q65647,Princess%20Marie%20of%20Hesse-Kassel,1
Q65655,Rudolph%20Augustus%2C%20Duke%20of%20Braunschweig-Wolfenb%C3%BCttel,2
Q65680,Duchess%20Agnes%20of%20W%C3%BCrttemberg,1
Q65695,Alexander%20Karl%2C%20Duke%20of%20Anhalt-Bernburg,1
Q65693,Hans%20Grundig,1
Q65704,Duchess%20Elisabeth%20Alexandrine%20of%20W%C3%BCrttemberg,1
Q67087,Johann%20Adolf%20II%2C%20Duke%20of%20Saxe-Weissenfels,2
Q67085,Emmanuel%20Lebrecht%2C%20Prince%20of%20Anhalt-K%C3%B6then,1
Q67132,Caspar%20Creuziger,1
Q67169,Hanns%20Heinz%20Ewers,1
Q67180,Frederick%20I%2C%20Duke%20of%20Brunswick-L%C3%BCneburg,1
Q67187,Magdalena%20Sibylle%20of%20Saxe-Weissenfels,1
Q67194,Adolph%20John%20I%2C%20Count%20Palatine%20of%20Kleeburg,1
Q67198,Philip%20William%20August%2C%20Count%20Palatine%20of%20Neuburg,1
Q67214,Ruprecht%20of%20the%20Palatinate%20%28Bishop%20of%20Freising%29,1
Q67226,Duchess%20Helene%20of%20Mecklenburg-Strelitz,1
Q67231,Daniel%20Richter%20%28artist%29,1
Q65922,Martin%20Wuttke,1
Q65925,John%20George%20I%2C%20Prince%20of%20Anhalt-Dessau,1
Q65932,Anthony%20Hopkins,3
Q70828,Henry%20I%2C%20Duke%20of%20Brunswick-Grubenhagen,1
Q70840,Sophie%20of%20Thuringia%2C%20Duchess%20of%20Brabant,1
Q70847,Frank%20Ostholt,1
Q70873,Inge%20Scholl,1
Q70892,Ulrik%20Frederik%20Gyldenl%C3%B8ve,3
Q70899,Adam,1
Q72717,Elia%20Kazan,3
Q72726,Stefan%20H%C3%BCbner,1
Q72756,Raoul%20Walsh,1
Q72770,Prince%20Johann%20Georg%20of%20Hohenzollern,1
Q67232,Caroline%20of%20Hesse-Homburg,1
Q67344,Princess%20Irmingard%20of%20Bavaria,1
Q67345,John%20William%2C%20Duke%20of%20J%C3%BClich-Cleves-Berg,2
Q67362,Prince%20Ludwig%20of%20Bavaria%20%281913%E2%80%932008%29,1
Q67366,Johann%20Christoph%20Altnickol,1
Q67390,Judith%20of%20Thuringia,1
Q67409,Christian%20Charles%20Josias%20von%20Bunsen,1
Q67425,James%20Kwast,1
Q67449,Alexander%20Mitscherlich%20%28psychologist%29,1
Q67475,Horst%20S%C3%B6hnlein,1
Q67502,Johannes%20Scherr,1
Q72589,Margaret%20of%20Sicily,1
Q72617,Doris%20Schr%C3%B6der-K%C3%B6pf,1
Q72642,Charlotte%20von%20Lengefeld,1
Q72652,Albert%20R.%20Broccoli,2
Q72653,Danielle%20Steel,5
Q72686,Jan%20IV%20of%20Nassau,1
Q67522,Franz%20Hessel,1
Q67601,Gisela%20Agnes%20of%20Anhalt-K%C3%B6then,1
Q67637,Konrad%20Wolf,1
Q67641,Michael%20Verhoeven,1
Q67651,Hedwig%20of%20the%20Palatinate-Sulzbach,2
Q67690,Albert%20von%20Schrenck-Notzing,1
Q67695,Elisabeth%20Henriette%20of%20Hesse-Kassel,1
Q67712,John%20II%2C%20Count%20Palatine%20of%20Simmern,1
Q67719,Edward%20Fortunatus,1
Q67721,Stephen%2C%20Count%20Palatine%20of%20Simmern-Zweibr%C3%BCcken,1
Q69340,Sky%20du%20Mont,4
Q69349,Lothar%20Sp%C3%A4th,1
Q69353,Herman%20III%2C%20Margrave%20of%20Baden,2
Q69359,Eberhard%20II%2C%20Count%20of%20W%C3%BCrttemberg,1
Q69382,Gustav%20Knuth,2
Q69420,Friedrich%20Wilhelm%2C%20Prince%20of%20Hohenzollern,1
Q66107,Henry%20Kissinger,1
Q66130,William%2C%20Prince%20of%20Wied,1
Q66151,Maria%20Epple,1
Q65713,Countess%20Palatine%20Elisabeth%20Auguste%20Sofie%20of%20Neuburg,1
Q65719,Anke%20Wischnewski,1
Q65760,Gustav%2C%20Duke%20of%20Zweibr%C3%BCcken,1
Q65796,John%20II%2C%20Count%20Palatine%20of%20Zweibr%C3%BCcken,1
Q65809,Ferdinand%20Maximilian%2C%20Hereditary%20Prince%20of%20Baden-Baden,1
Q65819,Henry%2C%20Duke%20of%20Brunswick-Dannenberg,1
Q65871,Barbara%20Sophie%20of%20Brandenburg,1
Q65878,John%20VI%2C%20Prince%20of%20Anhalt-Zerbst,1
