Q19319226,Silo%20%28series%29,3
Q19610143,The%20Expanse%20%28novel%20series%29,6
Q21716265,Home%20University%20Library%20of%20Modern%20Knowledge,1
Q26720531,Studs%20Lonigan,3
Q175077,Twenty-Four%20Histories,24
Q325283,Artemis%20Fowl%20%28series%29,8
Q334750,The%20History%20of%20Middle-earth,12
Q363967,Wild%20Chicks,5
Q373620,Adrian%20Mole,7
Q450330,The%20Red%20Wheel,4
Q458982,Malazan%20Book%20of%20the%20Fallen,10
Q464928,In%20Search%20of%20Lost%20Time,7
Q474845,Le%20Parnasse%20contemporain,3
Q502902,The%20History%20of%20The%20Lord%20of%20the%20Rings,4
Q524957,The%20Fionavar%20Tapestry,3
Q625703,Wind%20on%20Fire,3
Q632554,Inkheart%20trilogy,3
Q644852,Pendragon%3A%20Journal%20of%20an%20Adventure%20through%20Time%20and%20Space,10
Q675872,Septimus%20Heap,7
Q853855,The%20Saga%20of%20Darren%20Shan,4
Q860102,Warcraft%3A%20War%20of%20the%20Ancients%20Trilogy,3
Q913482,Robot%20series%20%28Asimov%29,7
Q950075,The%20Death%20Gate%20Cycle,7
Q989760,Danzig%20Trilogy,3
Q1002223,Chrestomanci,7
Q1053330,The%20Chronicles%20of%20Amber,10
Q1068292,Legacy%20of%20the%20Drow,4
Q1141213,Magic%20Kingdom%20of%20Landover,6
Q1151168,Rikkokushi,6
Q1198153,Legends%20of%20Dune,3
Q1213577,Hyperion%20Cantos,4
Q1213846,Children%20of%20the%20Red%20King,3
Q1408715,Pellucidar,7
Q1856030,The%20Chronicles%20of%20Thomas%20Covenant,3
Q1998865,Shannara,2
Q2152729,The%20Serpentwar%20Saga,4
Q2526986,Planet%20of%20Adventure,4
Q2601750,The%20Hunter%27s%20Blades%20Trilogy,3
Q2642928,Ender%27s%20Game%20%28series%29,6
Q2704365,The%20History%20of%20Sexuality,3
Q2731931,Sorcery%21,4
Q18153036,Outlander%20series,8
Q18669965,The%20Maze%20Runner%20%28series%29,3
Q2905261,Blackout%2FAll%20Clear,2
Q3008321,The%20Tales%20of%20Alvin%20Maker,7
Q3121563,The%20Idh%C3%BAn%27s%20Memories,3
Q3213021,The%20Avatar%20Series,3
Q3226602,Transitions%20%28novel%20series%29,3
Q3480545,The%20Sellswords,3
